26	41.29570777777778	27.433769722222223	64.0
1	41.043278888888885	26.372031388888892	12.0
3	41.06939222222222	26.54898777777778	21.0
27	41.29570777777778	27.4981175	60.333333333333336
7	41.13902777777778	27.626813055555555	89.0
28	41.313116666666666	26.80637888888889	18.0
8	41.13902777777778	27.7876825	95.0
0	40.93882555555555	26.9189875	115.5
29	41.33052555555555	27.67507388888889	85.0
9	41.17384555555555	27.514204444444445	87.0
30	41.33923	26.902900555555558	25.0
10	41.18255	27.7876825	123.66666666666667
31	41.34793444444444	27.06377	38.75
11	41.191254444444446	27.433769722222223	70.0
32	41.34793444444444	27.24072638888889	38.5
4	41.07809666666667	27.079856944444444	50.0
12	41.19995888888889	26.6294225	11.0
33	41.34793444444444	27.482030555555557	63.0
45	41.79186111111111	27.112030833333336	244.0
13	41.19995888888889	27.85203027777778	134.5
34	41.34793444444444	27.803769444444445	111.0
14	41.208663333333334	27.4981175	70.33333333333333
35	41.35663888888889	27.128117777777778	35.0
15	41.22607222222222	27.86811722222222	144.5
36	41.35663888888889	27.305074166666667	44.0
5	41.10421	27.46594361111111	118.0
16	41.24348111111111	27.658986944444443	87.0
37	41.35663888888889	27.369421944444444	46.0
17	41.24348111111111	27.739421666666665	106.0
38	41.374047777777776	27.192465555555557	42.0
18	41.252185555555556	26.613335555555558	15.0
39	41.40016111111111	26.9189875	35.5
19	41.252185555555556	27.112030833333336	44.0
40	41.426274444444445	27.192465555555557	53.0
20	41.252185555555556	27.482030555555557	56.0
41	41.434978888888885	27.337248055555555	62.0
21	41.260889999999996	27.015509166666668	100.0
42	41.44368333333333	27.047683055555556	63.0
22	41.260889999999996	27.546378333333333	83.0
43	41.69611222222222	27.17637861111111	166.0
23	41.269594444444444	27.610726111111113	104.0
44	41.77445222222222	27.27290027777778	233.0
24	41.27829888888889	26.69377027777778	18.0
6	41.12161888888889	26.484640000000002	19.0
2	41.043278888888885	27.337248055555555	111.0
25	41.27829888888889	27.948551944444443	148.0
