2	15	59	111.0
6	22	71	118.0
13	39	44	72.0
1	14	0	12.0
25	50	59	44.8
9	31	71	73.6
31	89	55	166.0
9	31	71	73.6
8	27	89	116.5
14	39	71	69.5
8	27	89	116.5
19	44	71	61.25
10	34	92	139.5
24	49	67	54.0
16	41	97	148.0
24	49	67	54.0
10	34	92	139.5
25	50	59	44.8
10	34	92	139.5
25	50	59	44.8
12	37	83	93.33333333333333
26	51	52	34.75
15	40	78	104.0
26	51	52	34.75
9	31	71	73.6
26	51	52	34.75
15	40	78	104.0
23	49	44	39.2
19	44	71	61.25
23	49	44	39.2
29	61	64	62.0
4	21	44	50.0
13	39	44	72.0
23	49	44	39.2
0	0	35	115.5
27	55	34	35.5
8	27	89	116.5
27	55	34	35.5
12	37	83	93.33333333333333
20	47	32	22.666666666666668
16	41	97	148.0
18	43	24	21.0
22	48	85	85.0
17	43	18	12.0
24	49	67	54.0
11	35	17	13.666666666666666
30	63	42	63.0
11	35	17	13.666666666666666
28	58	53	53.0
3	20	15	21.0
19	44	71	61.25
9	31	71	73.6
10	34	92	139.5
9	31	71	73.6
12	37	83	93.33333333333333
14	39	71	69.5
5	22	6	19.0
19	44	71	61.25
4	21	44	50.0
24	49	67	54.0
0	0	35	115.5
25	50	59	44.8
8	27	89	116.5
25	50	59	44.8
26	51	52	34.75
23	49	44	39.2
23	49	44	39.2
20	47	32	22.666666666666668
20	47	32	22.666666666666668
18	43	24	21.0
11	35	17	13.666666666666666
33	97	58	233.0
32	96	48	244.0
7	27	75	89.0
21	47	90	111.0
