9	41.13032333333333	27.771595555555557	95.0
30	41.260889999999996	27.546378333333333	83.0
31	41.269594444444444	27.6429	107.0
32	41.269594444444444	27.96463888888889	142.0
12	41.16514111111111	27.7876825	120.0
14	41.18255	27.803769444444445	136.0
35	41.27829888888889	27.57855222222222	101.0
57	41.35663888888889	27.38550888888889	41.0
58	41.365343333333335	27.06377	38.0
17	41.19995888888889	27.46594361111111	69.0
59	41.365343333333335	27.144204722222224	42.0
38	41.29570777777778	27.948551944444443	154.0
19	41.208663333333334	27.85203027777778	150.0
61	41.374047777777776	27.17637861111111	42.0
22	41.22607222222222	27.6429	83.0
64	41.41757	27.2085525	53.0
23	41.23477666666667	27.86811722222222	130.0
44	41.33923	27.031596111111114	32.0
24	41.24348111111111	26.6294225	18.0
45	41.33923	27.256813333333334	44.0
25	41.24348111111111	27.691160833333335	91.0
46	41.33923	27.46594361111111	63.0
68	41.79186111111111	27.128117777777778	244.0
3	41.06068777777778	27.337248055555555	111.0
