2	17	53	70.33333333333333
4	29	83	104.14285714285714
7	42	72	72.18181818181819
4	29	83	104.14285714285714
7	42	72	72.18181818181819
6	40	92	137.14285714285714
10	51	59	45.81818181818182
6	40	92	137.14285714285714
4	29	83	104.14285714285714
10	51	59	45.81818181818182
7	42	72	72.18181818181819
7	42	72	72.18181818181819
8	45	43	43.2
4	29	83	104.14285714285714
6	40	92	137.14285714285714
7	42	72	72.18181818181819
10	51	59	45.81818181818182
4	29	83	104.14285714285714
5	40	20	15.833333333333334
13	94	53	214.33333333333334
