7	41.13032333333333	27.739421666666665	95.0
29	41.33923	27.44985666666667	63.0
10	41.17384555555555	27.7876825	123.66666666666667
33	41.34793444444444	27.401595833333335	45.0
15	41.22607222222222	27.626813055555555	83.0
16	41.22607222222222	27.884204166666667	144.5
19	41.252185555555556	27.707247777777777	98.5
40	41.434978888888885	27.2085525	53.0
21	41.269594444444444	27.53029138888889	83.0
22	41.269594444444444	27.610726111111113	104.0
2	41.06939222222222	27.337248055555555	111.0
25	41.27829888888889	27.932465	148.0
