6	22	8	19.0
24	44	71	60.333333333333336
2	15	61	111.0
25	46	69	63.333333333333336
26	47	34	25.0
1	12	2	12.0
3	19	12	21.0
27	48	85	85.0
7	23	87	95.0
28	48	94	111.0
8	26	79	89.0
29	49	56	40.666666666666664
9	29	89	123.66666666666667
30	50	44	38.75
10	30	70	73.0
31	50	49	36.75
11	32	17	11.0
0	2	34	115.5
32	50	62	45.0
4	19	46	50.0
12	33	74	76.0
33	55	36	35.5
13	34	93	139.5
34	58	52	53.0
14	36	48	44.0
35	58	61	62.0
15	37	80	93.66666666666667
36	59	42	63.0
5	20	71	118.0
16	37	86	106.0
37	87	53	166.0
17	38	17	15.0
38	97	48	244.0
18	38	70	56.0
39	100	55	233.0
19	41	19	18.0
20	41	76	92.0
21	41	100	148.0
22	43	40	100.0
23	44	29	18.0
