cc8	28.717768700535736	89.44796505102498	120.0
cc11	27.830610160837196	70.69742544851756	87.0
cc7	29.876180750574118	90.5927857303196	136.0
t3-1	48.41077355118744	68.43713846632004	57.0
cc6	32.85996936430994	93.75097128451297	150.0
t11-5	48.196961960684476	45.15221107523356	39.0
cc2	42.73678835843755	98.73085490304427	154.0
t10	49.29154965534864	46.828863985633724	41.0
cc3	36.43732448302254	94.09977034517294	130.0
t8-2	49.514934899158014	50.00086336401131	22.0
cc4	32.29512381924997	91.08662994491733	119.0
t9	51.27648710748041	48.74553209124022	42.0
ec5	35.40336992596435	80.02175677309054	83.0
t4	50.10211896859827	64.11859168062435	41.0
ec6	39.37962726576443	79.76102084160716	107.0
t6	48.12356395200465	56.672940445150466	44.0
ec7	33.92902731682474	72.75395852399288	76.0
t5-2	49.435154454940026	59.9191891285202	44.0
t1-1	40.863543528210464	76.24885604268464	101.0
t7-2	51.522210875670076	50.97646469704563	42.0
t2-2	42.64743426091396	71.3311346329839	55.0
t12-2	18.00485065100913	44.793051646435046	31.0
t5-1	58.278018892008625	62.86844059192242	62.0
t12-5	50.9254531529234	43.87788579420845	38.0
t11-4	38.428644370691664	47.33134184034673	44.0
t13-2	55.72823589481769	35.61894565986919	37.0
t11-2	0.0	35.432459033377725	129.0
t13-3	52.96783252489125	34.55700792568157	34.0
cc9	29.288996681133046	87.5606513218104	115.0
t13-4	49.074546847077414	32.97532505655019	22.0
ec4	36.85218279295378	82.57731424723299	91.0
t14-2	44.47919326014792	26.968038264292975	18.0
cc1	40.41039060505518	99.99999999999999	142.0
t15	40.64334950217016	20.25797316664643	12.0
t2-1	48.22249170283384	83.2421045361145	85.0
t16	37.82231299463857	17.964878352010672	12.0
t3-2	47.597013020168724	69.50770984062292	69.0
t17	32.76742404901727	15.664876625282707	11.0
t12-4	61.229895328057744	42.85738953257475	63.0
t18	18.89200919070767	11.893702622899845	21.0
t7-1	57.07492979320885	53.68397423721781	53.0
m2	31.452642328312	68.98796470567918	70.0
t2-3	44.137732958896514	72.46904840018651	69.0
m3	32.365330610161536	69.6855628269989	68.0
cc5	33.36737298953303	95.30329977725201	159.0
m4	38.259509828950904	68.20057672715959	56.0
ec3	38.517998468215254	85.76658090584154	106.0
m5	44.089864692366056	67.68428504826194	64.0
m17	23.914985958642262	7.715020807072548	19.0
m6	49.080929282614754	64.47775110942264	49.0
t11-3	19.590885882052614	45.42330737485528	69.0
m8	50.78184835333201	60.34914440626454	43.0
t11-1	3.108246106714378	35.7467235335762	102.0
m9	48.997957620628505	57.92999844594483	45.0
ec2	23.966045442940988	88.0855766408233	95.0
m10	50.536124585142346	54.00687237753156	33.0
m11	49.63939239213739	45.015799561411065	46.0
m12	48.359714066887896	42.45333517517665	32.0
m13	47.63849885116185	35.21661803049392	28.0
m14	46.288613735001604	29.419992057050912	18.0
m1	19.383456727087815	69.19344534042422	118.0
m15	41.750702067909	21.311277260718573	24.0
m16	37.38511616032705	16.321033274048954	18.0
t13-1	99.317079397498	48.072108162243225	244.0
t1-2	39.117947408731006	74.10771329407908	83.0
cc10	25.395711003319214	77.27971267245688	89.0
t2-4	42.8197600204238	69.10020202717848	57.0
ec1	48.85116160326804	91.72551931345284	111.0
ec8	31.449451110543738	69.68038264292974	67.0
t8-1	15.93694153689029	61.0950909122302	111.0
t14-1	40.81248404391092	41.237718646935775	100.0
m18	13.671176921113066	0.0	12.0
m7	49.46706663262755	61.894565986911374	48.0
t12-3	87.51276487107468	52.34921347538541	166.0
t12-1	100.0	57.26693488508615	233.0
