id;x;y;height;environment
9;41.33052555555555;27.819856388888887;98.0;urban
10;41.365343333333335;27.305074166666667;45.81818181818182;urban
5;41.269594444444444;26.677683333333334;15.833333333333334;urban
1;41.06939222222222;26.43637916666667;17.333333333333332;urban
11;41.38275222222222;26.80637888888889;27.75;urban
3;41.13902777777778;27.417682777777777;82.0;urban
4;41.17384555555555;27.691160833333335;104.14285714285714;urban
12;41.487205555555555;26.935074444444446;63.0;urban
0;40.95623444444444;27.031596111111114;115.5;urban
7;41.28700333333333;27.514204444444445;72.18181818181819;urban
13;41.73963444444444;27.2085525;214.33333333333334;urban
8;41.313116666666666;27.047683055555556;43.2;urban
6;41.269594444444444;27.835943333333333;137.14285714285714;urban
2;41.06939222222222;27.2085525;70.33333333333333;urban
