id;x;y;height;environment
23;41.29570777777778;27.489572222222222;60.333333333333336;rural
6;41.13902777777778;27.563801388888887;89.0;rural
24;41.30441222222222;26.82150972222222;18.0;rural
2;41.095505555555555;27.059043055555556;50.0;rural
25;41.32182111111111;27.459880555555554;63.333333333333336;rural
26;41.33923;26.91058472222222;25.0;rural
1;41.07809666666667;27.341113888888888;111.0;rural
3;41.10421;26.569130555555557;21.0;rural
27;41.33923;27.682568055555556;85.0;rural
7;41.147732222222224;26.494901388888888;19.0;rural
28;41.34793444444444;27.073888888888888;39.2;rural
8;41.18255;27.489572222222222;73.0;rural
29;41.34793444444444;27.25203888888889;40.666666666666664;rural
9;41.18255;27.816180555555555;125.0;rural
30;41.34793444444444;27.355959722222224;45.5;rural
10;41.191254444444446;27.74195138888889;115.0;rural
31;41.35663888888889;27.148118055555557;35.333333333333336;rural
11;41.217367777777774;26.58397638888889;11.0;rural
0;40.93012111111111;26.91058472222222;115.5;rural
32;41.365343333333335;27.831026388888887;111.0;rural
4;41.10421;27.47472638888889;118.0;rural
12;41.217367777777774;27.51926388888889;76.0;rural
33;41.374047777777776;27.341113888888888;43.0;rural
13;41.22607222222222;27.860718055555555;146.33333333333334;rural
34;41.39145666666666;26.94027638888889;35.5;rural
14;41.24348111111111;26.643359722222222;15.0;rural
35;41.40886555555556;27.370805555555556;62.0;rural
15;41.24348111111111;27.43018888888889;56.0;rural
36;41.41757;27.222347222222222;53.0;rural
5;41.11291444444444;27.78648888888889;95.0;rural
16;41.24348111111111;27.638030555555556;95.0;rural
37;41.434978888888885;27.029351388888887;63.0;rural
17;41.252185555555556;27.71225972222222;98.5;rural
38;41.69611222222222;27.17780972222222;166.0;rural
18;41.269594444444444;26.717588888888887;18.0;rural
39;41.77445222222222;27.103580555555556;244.0;rural
19;41.269594444444444;27.11842638888889;44.0;rural
40;41.78315666666666;27.266884722222223;233.0;rural
20;41.269594444444444;27.563801388888887;92.0;rural
21;41.27829888888889;27.96463888888889;148.0;rural
22;41.28700333333333;26.999659722222223;100.0;rural
