id;x;y;height;environment
9;41.28700333333333;27.658986944444443;95.5;urban
15;41.73963444444444;27.17637861111111;205.0;urban
10;41.29570777777778;27.86811722222222;134.25;urban
5;41.16514111111111;27.53029138888889;76.16666666666667;urban
16;41.77445222222222;27.27290027777778;233.0;urban
1;41.06068777777778;26.452466111111114;16.5;urban
11;41.30441222222222;27.112030833333336;46.285714285714285;urban
3;41.10421;27.369421944444444;114.5;urban
4;41.156436666666664;26.54898777777778;15.0;urban
12;41.374047777777776;26.886813611111112;27.8;urban
0;40.93012111111111;26.98333527777778;115.5;urban
7;41.28700333333333;26.69377027777778;16.8;urban
13;41.38275222222222;27.321161111111113;45.44444444444444;urban
8;41.28700333333333;27.46594361111111;63.75;urban
6;41.16514111111111;27.85203027777778;127.71428571428571;urban
14;41.41757;27.112030833333336;47.6;urban
2;41.06068777777778;27.09594388888889;50.0;urban
