id;x;y;height;environment
6;41.08680111111111;27.079856944444444;69.0;rural
45;41.33923;27.691160833333335;85.0;rural
24;41.24348111111111;27.67507388888889;91.0;rural
2;41.034574444444445;26.355944444444447;12.0;rural
66;41.68740777777778;27.2085525;166.0;rural
46;41.34793444444444;26.886813611111112;22.0;rural
25;41.24348111111111;27.86811722222222;130.0;rural
67;41.78315666666666;27.128117777777778;244.0;rural
47;41.34793444444444;27.031596111111114;32.0;rural
26;41.252185555555556;27.739421666666665;106.0;rural
1;40.94753;26.9189875;102.0;rural
68;41.79186111111111;27.27290027777778;233.0;rural
3;41.06068777777778;27.337248055555555;111.0;rural
48;41.34793444444444;27.079856944444444;42.5;rural
27;41.260889999999996;27.128117777777778;44.0;rural
7;41.08680111111111;27.482030555555557;118.0;rural
49;41.34793444444444;27.28898722222222;45.0;rural
28;41.260889999999996;27.44985666666667;56.0;rural
8;41.13032333333333;26.484640000000002;19.0;rural
50;41.34793444444444;27.353335;48.0;rural
29;41.260889999999996;27.546378333333333;83.0;rural
9;41.13032333333333;27.771595555555557;95.0;rural
51;41.34793444444444;27.401595833333335;49.0;rural
30;41.269594444444444;27.57855222222222;101.0;rural
10;41.13902777777778;27.594639166666667;89.0;rural
52;41.34793444444444;27.835943333333333;111.0;rural
31;41.269594444444444;27.6429;107.0;rural
11;41.16514111111111;27.4981175;87.0;rural
53;41.35663888888889;27.112030833333336;41.0;rural
0;40.921416666666666;26.9189875;129.0;rural
32;41.269594444444444;27.96463888888889;142.0;rural
4;41.07809666666667;26.54898777777778;21.0;rural
12;41.16514111111111;27.7876825;120.0;rural
54;41.35663888888889;27.160291666666666;22.0;rural
33;41.27829888888889;26.69377027777778;18.0;rural
64;41.434978888888885;27.369421944444444;62.0;rural
13;41.17384555555555;27.75550861111111;115.0;rural
55;41.35663888888889;27.224639444444446;33.0;rural
34;41.27829888888889;27.031596111111114;100.0;rural
14;41.18255;27.803769444444445;136.0;rural
56;41.35663888888889;27.321161111111113;43.5;rural
35;41.29570777777778;27.46594361111111;57.0;rural
15;41.19995888888889;26.613335555555558;11.0;rural
57;41.35663888888889;27.401595833333335;41.0;rural
36;41.29570777777778;27.4981175;55.0;rural
5;41.07809666666667;27.079856944444444;31.0;rural
16;41.19995888888889;27.46594361111111;68.33333333333333;rural
58;41.365343333333335;27.047683055555556;38.0;rural
37;41.29570777777778;27.932465;154.0;rural
17;41.19995888888889;27.86811722222222;150.0;rural
59;41.365343333333335;27.144204722222224;42.0;rural
38;41.30441222222222;27.433769722222223;64.0;rural
65;41.45238777777778;27.031596111111114;63.0;rural
18;41.208663333333334;27.819856388888887;119.0;rural
60;41.365343333333335;27.17637861111111;42.0;rural
39;41.30441222222222;27.53029138888889;69.0;rural
19;41.217367777777774;27.514204444444445;76.0;rural
61;41.38275222222222;26.9189875;34.0;rural
40;41.313116666666666;26.790291944444444;18.0;rural
20;41.217367777777774;27.884204166666667;159.0;rural
62;41.40016111111111;26.935074444444446;37.0;rural
41;41.32182111111111;26.822465833333336;18.0;rural
21;41.22607222222222;27.6429;83.0;rural
63;41.41757;27.224639444444446;53.0;rural
42;41.33923;26.9189875;28.0;rural
22;41.24348111111111;26.6294225;18.0;rural
43;41.33923;27.256813333333334;44.0;rural
23;41.24348111111111;26.645509444444446;12.0;rural
44;41.33923;27.46594361111111;63.0;rural
