id;x;y;height;environment
6;41.191254444444446;27.884204166666667;135.66666666666666;rural
2;41.06068777777778;27.417682777777777;114.5;rural
1;41.034574444444445;26.43637916666667;12.0;rural
3;41.07809666666667;26.484640000000002;20.0;rural
7;41.19995888888889;27.56246527777778;75.16666666666667;rural
8;41.24348111111111;26.661596388888892;15.4;rural
9;41.28700333333333;27.691160833333335;97.25;rural
10;41.29570777777778;27.047683055555556;53.75;rural
11;41.29570777777778;27.4981175;67.88888888888889;rural
0;40.95623444444444;26.999422222222222;115.5;rural
4;41.07809666666667;27.09594388888889;50.0;rural
12;41.30441222222222;27.884204166666667;135.66666666666666;rural
13;41.34793444444444;26.838552777777778;24.0;rural
14;41.38275222222222;27.160291666666666;39.857142857142854;rural
15;41.38275222222222;27.321161111111113;47.0;rural
5;41.156436666666664;27.691160833333335;99.66666666666667;rural
16;41.40886555555556;27.015509166666668;46.0;rural
17;41.704816666666666;27.192465555555557;166.0;rural
18;41.78315666666666;27.224639444444446;238.5;rural
