id;x;y;height;environment
6;41.12161888888889;27.610726111111113;89.0;rural
24;41.35663888888889;27.433769722222223;54.0;rural
2;41.08680111111111;27.09594388888889;50.0;rural
25;41.374047777777776;27.192465555555557;34.75;rural
26;41.39145666666666;26.967248333333334;35.5;rural
1;41.034574444444445;26.40420527777778;12.0;rural
3;41.08680111111111;27.337248055555555;111.0;rural
27;41.434978888888885;27.192465555555557;53.0;rural
7;41.156436666666664;27.7876825;116.5;rural
28;41.434978888888885;27.417682777777777;62.0;rural
8;41.191254444444446;27.4981175;73.6;rural
29;41.45238777777778;27.047683055555556;63.0;rural
9;41.217367777777774;27.86811722222222;139.5;rural
30;41.66999888888889;27.160291666666666;166.0;rural
10;41.22607222222222;26.6294225;13.666666666666666;rural
31;41.78315666666666;27.144204722222224;244.0;rural
11;41.24348111111111;27.691160833333335;93.33333333333333;rural
0;40.93882555555555;26.935074444444446;115.5;rural
32;41.79186111111111;27.321161111111113;233.0;rural
4;41.10421;26.500726944444445;20.0;rural
12;41.260889999999996;27.06377;72.0;rural
13;41.269594444444444;27.6429;107.0;rural
14;41.269594444444444;27.916378055555555;148.0;rural
15;41.27829888888889;27.417682777777777;59.0;rural
5;41.11291444444444;27.482030555555557;118.0;rural
16;41.27829888888889;27.53029138888889;77.0;rural
17;41.28700333333333;26.6294225;12.0;rural
18;41.29570777777778;26.742031111111114;21.0;rural
19;41.32182111111111;27.67507388888889;85.0;rural
20;41.33052555555555;26.87072666666667;22.666666666666668;rural
21;41.33923;27.819856388888887;111.0;rural
22;41.34793444444444;27.321161111111113;44.8;rural
23;41.35663888888889;27.06377;39.2;rural
