7	20	69	118.0
49	49	47	41.0
0	0	35	129.0
28	38	86	106.0
8	24	8	19.0
50	49	50	22.0
29	39	68	56.0
9	24	88	95.0
51	49	58	45.0
30	39	74	83.0
10	25	78	89.0
52	49	65	49.0
31	40	80	107.0
11	28	71	87.0
53	49	83	85.0
32	40	100	142.0
12	28	89	120.0
54	49	91	111.0
33	41	21	18.0
13	29	87	115.0
55	50	60	43.5
34	41	42	100.0
69	100	57	233.0
4	18	45	31.0
14	30	90	136.0
56	50	62	48.0
35	41	76	101.0
48	49	45	42.5
15	31	70	67.0
57	50	64	41.0
36	42	71	55.0
5	19	12	21.0
16	32	16	11.0
58	51	44	38.0
37	43	69	57.0
17	32	69	69.0
59	51	49	42.0
38	43	99	154.0
18	32	91	119.0
60	51	54	33.0
39	44	67	64.0
19	33	93	150.0
61	52	51	42.0
40	44	73	69.0
20	34	73	76.0
62	53	35	34.0
41	45	27	18.0
21	34	95	159.0
63	56	35	37.0
42	46	30	18.0
22	35	80	83.0
64	57	53	53.0
43	48	35	28.0
23	36	94	130.0
65	59	63	62.0
44	48	42	32.0
24	37	17	18.0
66	62	43	63.0
6	20	46	69.0
45	48	56	44.0
2	14	0	12.0
25	37	83	91.0
67	87	52	166.0
46	48	69	63.0
26	38	18	12.0
68	100	48	244.0
47	49	33	22.0
1	3	36	102.0
27	38	47	44.0
3	16	61	111.0
